-0.37469256;1.0642227;9.277532;-0.37894416;-1.1960498;-0.29575652
0.034715924;1.0390835;8.480263;-0.004483767;-1.9461923;0.10130589
1.555034;0.9660604;9.387665;-0.019755397;-1.4129069;0.25341135
3.0897174;0.7134721;8.747216;-0.04113568;-0.7354573;0.23325278
2.9771898;0.40462008;7.0664864;0.13784784;-0.8399153;0.22958758
1.9321208;0.06823475;5.4061074;0.45733038;-1.8466213;0.53807455
2.4432828;-0.31004912;5.2241483;0.6656354;-2.5259035;0.78180975
3.891775;-0.34356794;5.4791307;0.51902777;-2.5668314;0.9357478
4.7081976;-0.12330139;5.2385135;0.22459069;-2.4513779;1.0646404
5.415684;-0.62129533;5.732916;0.16350418;-2.5448403;1.1971982
5.1726727;-1.6771383;3.0609868;-0.008148957;-2.9138029;1.3719056
5.3845596;-1.0103531;0.79248077;-0.103443936;-4.0579534;1.1745961
5.3474493;-2.099715;1.6352397;-0.009370688;-4.9009476;0.8972633
2.7389667;-4.961983;4.413711;-0.14070672;-4.6382756;1.560663
3.8391025;-5.4551888;6.543353;-0.21278882;-3.9669344;2.5001738
7.345411;-3.8977604;3.3913867;-0.19140854;-3.8563678;2.4983413
5.8262897;-6.0489507;3.570952;0.2893424;-5.152624;2.277208
5.044583;-8.514978;6.8007298;1.6344677;-6.7280455;3.04812
4.533421;-10.893618;9.616311;1.7505322;-4.971197;4.125686
6.4643445;-10.372879;6.8749504;1.5122947;-3.1227188;4.806801
10.772711;-9.187749;6.1219735;1.7138802;-3.3108652;5.047482
14.885949;-8.495825;10.873267;2.390719;-2.6462438;4.884381
16.346413;-8.815451;9.659407;2.9630997;-1.1685609;4.720058
19.003977;-7.3166804;6.3542113;3.2526498;-0.23454782;4.4867077
22.30558;-4.5645456;0.46088383;2.788392;0.5980615;3.682198
24.742878;0.30166942;-18.65562;-1.7338432;2.2785518;2.6510575
25.884912;1.5765818;2.0973208;0.17327803;1.7965791;1.3016561
19.251776;-1.769315;-0.20829555;1.1243953;0.62371784;0.7005647
17.847576;-1.1599907;0.074220255;2.018702;-0.5729672;0.3071675
16.528372;-1.7669208;0.019153614;1.9447873;-0.40742266;-0.18457904
14.465767;-2.3798366;-4.1000705;0.3968547;0.6304374;-0.52238756
13.166912;-2.7389667;-2.4313118;-0.628788;1.4899247;-0.7080906
13.789405;-2.5713725;0.6404489;-0.8138802;1.1087449;-1.0605599
12.428301;-3.1507695;2.7269957;0.0010140203;-0.12031601;-1.5278717
11.932701;-3.1783028;3.1016884;0.34737462;-0.37932286;-1.5920126
11.257536;-2.8514943;1.1563994;0.31988567;-0.7403442;-1.684864
11.010934;-3.204639;1.0761937;0.001624886;-0.72629434;-1.8974452
8.043321;-4.5537715;1.2641385;-0.51761055;-0.51676756;-1.8497977
6.411672;-5.139154;3.9791632;-0.452248;-0.56258243;-1.6091168
5.707777;-4.7500963;5.804742;0.22947761;-1.0396682;-1.5229849
4.226963;-4.7165775;6.4044895;0.96434855;-1.6920724;-1.3134581
4.4125137;-4.7644615;4.110844;0.90814894;-1.1752803;-0.8974588
6.145916;-2.1787236;4.301183;1.2141924;-1.1019765;-1.2963538
5.9890957;-2.552219;3.5745432;1.0016114;-0.8038742;-1.2157196
8.60117;-0.06584055;4.4220905;0.9808419;-0.8020416;-1.4423506
7.314286;-1.7357962;3.4644098;0.95946157;-1.0268401;-1.2175522
7.4735007;-2.6372132;1.8004397;0.32721606;-0.4611788;-0.8302636
9.763555;-4.6279917;1.174356;-0.12482422;-0.31212768;-0.30247602
10.143036;-2.4037786;2.0829554;-0.41070917;-0.34572527;-0.29697824
9.594764;-1.9141643;1.6316484;-0.3062512;-0.1313116;-0.51444626
8.030152;-3.6236243;2.873042;-0.15048057;-0.076333724;-0.49001166
4.9176903;-4.735731;2.3798366;-0.04907693;0.59439635;-0.20412673
9.011775;-2.4863784;-0.6739678;-0.00631636;0.27980074;-0.18030299
8.498219;-3.5901055;0.91578215;0.5025344;-0.67437077;-0.1748052
9.287108;-6.3326635;5.01705;0.43595007;-0.103822656;0.53929627
12.316971;-4.292804;2.743755;0.58439034;-0.051288247;0.7903619
14.246697;-3.3782187;-0.47046062;0.78231066;-0.49111122;0.51486164
16.190788;-0.8559271;-0.50876784;0.78353244;-0.48866776;-0.13143377
15.611392;0.92895025;0.33399114;0.5263581;-0.24737598;-0.64211714
11.241974;0.93852705;1.5358804;0.37364182;-0.33900577;-0.68243426
8.572439;1.5753847;1.246182;0.38402653;-0.47461784;-0.36722773
8.39048;3.1124623;0.25857377;0.3369899;-0.7342356;-0.39899272
8.949526;4.830302;0.4225766;0.005900942;-0.45201582;-0.6885429
4.5621514;4.3754034;-2.8311436;-0.121159025;-0.28708223;-0.9835908
3.690662;4.3993454;-3.4009635;-0.49134338;-0.3909293;-0.642728
1.1360487;1.7525556;-3.6343982;-1.7106304;0.71840197;0.045106284
2.9508536;-1.6496049;-0.7469909;-2.1608381;0.96641326;0.8826025
2.4971523;-3.2573113;2.2278047;-1.3825958;0.36226755;1.7536963
6.7887588;-5.705383;-0.21308395;-0.77845;-0.4086444;2.4732957
14.232332;-7.4627266;-3.2034419;-0.7216395;-0.72690517;2.445196
14.744691;-8.4347725;-3.2130187;-0.941551;-1.0964787;1.9552819
14.075512;-10.327389;-0.11252748;-0.96354216;-0.64016235;2.23628
10.363302;-10.84334;1.5574282;-1.2775269;0.16862324;2.7683437
14.69561;-8.535329;-0.51475334;-1.245151;-0.23760214;2.5753102
